city,state_id,state_name,latitude,longitude,population,population_proper,density
Rochester,MI,Michigan,42.6867,-83.1197,13017,13017,1313
Buena Vista,MI,Michigan,43.4192,-83.8992,,,556.3
Mio,MI,Michigan,44.6605,-84.1418,,,259.1
Coloma,MI,Michigan,42.1864,-86.3083,1446,1446,629
Boyne Falls,MI,Michigan,45.1676,-84.9125,292,292,203
Cadillac,MI,Michigan,44.2494,-85.4137,11809,10460,534
Alabaster,MI,Michigan,44.1864,-83.558,,,4.8
Vanderbilt,MI,Michigan,45.1437,-84.6641,570,570,195
Trout Creek,MI,Michigan,46.4822,-89.0118,,,70.2
Deckerville,MI,Michigan,43.5265,-82.742,788,788,244
Vernon,MI,Michigan,42.9402,-84.0307,756,756,424
East Grand Rapids,MI,Michigan,42.9464,-85.6088,11637,11637,1532
Akron,MI,Michigan,43.5667,-83.5143,389,389,159
Chesaning,MI,Michigan,43.1849,-84.1201,2272,2272,287
Memphis,MI,Michigan,42.8957,-82.7689,1178,1178,406
Sandusky,MI,Michigan,43.421,-82.8335,2654,2563,460
South Lyon,MI,Michigan,42.4613,-83.6526,123555,11713,1211
Brighton,MI,Michigan,42.5298,-83.7848,7604,7604,825
Ponshewaing,MI,Michigan,45.4208,-84.806,,,182.5
Spring Arbor,MI,Michigan,42.2055,-84.5551,,,1583.1
Birch Run,MI,Michigan,43.2503,-83.7911,1466,1466,300
Ubly,MI,Michigan,43.7081,-82.9353,817,817,236
Oakley,MI,Michigan,43.1434,-84.1685,276,276,104
Gagetown,MI,Michigan,43.6572,-83.2449,376,376,147
Weidman,MI,Michigan,43.7014,-84.9745,,,565.1
Big Rapids,MI,Michigan,43.6992,-85.4802,14021,10437,925
Laingsburg,MI,Michigan,42.8905,-84.35,1284,1284,336
Sebewaing,MI,Michigan,43.7322,-83.4512,1669,1669,408
Albion,MI,Michigan,42.2478,-84.7572,8920,8337,729
Anchorville,MI,Michigan,42.6911,-82.6885,,,692.4
Calumet,MI,Michigan,47.2477,-88.4535,706,706,1386
Lambertville,MI,Michigan,41.7502,-83.625,,,671.2
Orchard Lake,MI,Michigan,42.5831,-83.3594,,,532.7
Fraser,MI,Michigan,42.5388,-82.9496,14622,14622,1363
Byron,MI,Michigan,42.8239,-83.9468,555,555,306
Kent City,MI,Michigan,43.2203,-85.7538,1108,1108,322
Bath,MI,Michigan,42.8203,-84.4546,,,231.7
Alanson,MI,Michigan,45.4425,-84.7871,743,743,290
Roseville,MI,Michigan,42.5074,-82.937,47602,47602,1869
Birmingham,MI,Michigan,42.5447,-83.2167,21007,21007,1692
Ontonagon,MI,Michigan,46.8665,-89.3125,1308,1308,136
New Era,MI,Michigan,43.5595,-86.3477,444,444,204
Brevort,MI,Michigan,46.0189,-85.0417,,,21.5
Homer,MI,Michigan,42.1461,-84.8103,1631,1631,451
Denton,MI,Michigan,42.2578,-83.5241,,,139
Grosse Pointe,MI,Michigan,42.3915,-82.9118,5187,5187,1890
Kingsford,MI,Michigan,45.8062,-88.0994,5021,5021,448
Forestville,MI,Michigan,43.66,-82.6125,130,130,63
Munger,MI,Michigan,43.522,-83.7733,,,36.8
Luther,MI,Michigan,44.0388,-85.6826,316,316,132
Oden,MI,Michigan,45.4251,-84.8257,,,619.1
Hillman,MI,Michigan,45.0644,-83.8975,664,664,155
Whittemore,MI,Michigan,44.2337,-83.8032,376,376,147
Utica,MI,Michigan,42.629,-83.0222,4930,4930,1113
Huntington Woods,MI,Michigan,42.4817,-83.1686,6328,6328,1667
Cassopolis,MI,Michigan,41.9112,-86.0096,1725,1725,333
Bay City,MI,Michigan,43.5903,-83.8886,67712,33511,1272
Coleman,MI,Michigan,43.7588,-84.5871,1198,1198,367
Spring Lake,MI,Michigan,43.074,-86.194,2462,2462,805
Pilgrim,MI,Michigan,44.6646,-86.2498,,,15.8
Eagle,MI,Michigan,42.8096,-84.7907,125,125,402
Barton Hills,MI,Michigan,42.3167,-83.7559,303,303,156
Manton,MI,Michigan,44.4115,-85.401,1415,1415,350
Roulo,MI,Michigan,42.19,-83.4833,,,272.4
Norton Shores,MI,Michigan,43.1621,-86.2519,24340,24340,404
Kentwood,MI,Michigan,42.8852,-85.5925,51689,51689,954
Shields,MI,Michigan,43.4174,-84.0731,,,603.2
Clayton,MI,Michigan,41.8649,-84.2347,338,338,183
Hartford,MI,Michigan,42.2049,-86.166,2614,2614,758
Sidnaw,MI,Michigan,46.5047,-88.7085,,,51.4
Three Rivers,MI,Michigan,41.9466,-85.6279,10684,7713,551
Hanover,MI,Michigan,42.1002,-84.554,427,427,393
K I Sawyer,MI,Michigan,46.3298,-87.3673,,,325.5
Melvindale,MI,Michigan,42.2803,-83.1782,10322,10322,1464
Felch,MI,Michigan,45.9972,-87.8257,,,33.1
Au Sable,MI,Michigan,44.4106,-83.3422,,,424.5
Bark River,MI,Michigan,45.7102,-87.3049,,,65.9
Pointe Aux Pins,MI,Michigan,45.7325,-84.4778,,,29.9
Plainwell,MI,Michigan,42.4458,-85.6434,3822,3822,745
Oakville,MI,Michigan,42.0814,-83.5808,,,80.4
Mount Morris,MI,Michigan,43.1173,-83.6989,2941,2941,948
Howell,MI,Michigan,42.6078,-83.9339,9527,9527,740
Martin,MI,Michigan,42.5371,-85.6389,420,420,208
New Baltimore,MI,Michigan,42.6903,-82.7398,12355,12355,1035
Oak Park,MI,Michigan,42.465,-83.1823,29645,29645,2216
Powers,MI,Michigan,45.6877,-87.5266,415,415,161
Le Roy,MI,Michigan,44.0382,-85.4537,252,252,100
Scottville,MI,Michigan,43.9517,-86.2795,1221,1221,317
Harbor Beach,MI,Michigan,43.8456,-82.6555,1616,1616,356
Croswell,MI,Michigan,43.2737,-82.6178,2301,2301,387
Pinconning,MI,Michigan,43.8573,-83.9638,1257,1257,568
Port Austin,MI,Michigan,44.0431,-82.9946,633,633,237
White Pigeon,MI,Michigan,41.798,-85.6485,1511,1511,419
Leslie,MI,Michigan,42.4506,-84.4331,1872,1872,561
Evart,MI,Michigan,43.9003,-85.2741,1864,1864,321
Swartz Creek,MI,Michigan,42.9626,-83.826,5557,5557,530
Skidway Lake,MI,Michigan,44.1919,-84.0467,,,448.9
Monroe,MI,Michigan,41.9157,-83.3852,49389,19986,841
Munising,MI,Michigan,46.4172,-86.6441,2836,2247,165
Stony Point,MI,Michigan,41.9448,-83.2731,,,920.9
Ishpeming,MI,Michigan,46.4861,-87.6658,12303,6471,285
Wyoming,MI,Michigan,42.8909,-85.7067,75567,75567,1185
Zeba,MI,Michigan,46.7928,-88.4133,,,65.5
Au Train,MI,Michigan,46.4302,-86.8368,,,208
Oakley Park,MI,Michigan,42.5689,-83.4966,,,1122.1
Montgomery,MI,Michigan,41.7775,-84.8064,336,336,129
Union Lake,MI,Michigan,42.6148,-83.4469,,,1065.3
Covington,MI,Michigan,46.5413,-88.5371,,,23.1
Allegan,MI,Michigan,42.5299,-85.8462,6416,5072,509
Dixboro,MI,Michigan,42.3123,-83.6561,,,241.8
Addison,MI,Michigan,41.9862,-84.3493,593,593,236
Walhalla,MI,Michigan,43.9536,-86.1148,,,81.1
Stanton,MI,Michigan,43.2928,-85.0789,1415,1415,254
Chilson,MI,Michigan,42.527,-83.8616,,,649
Saugatuck,MI,Michigan,42.6611,-86.2055,980,980,231
Escanaba,MI,Michigan,45.7478,-87.0905,20370,12327,369
Maple City,MI,Michigan,44.8556,-85.8573,,,199
Ingalls,MI,Michigan,45.3769,-87.6112,,,61.8
Montague,MI,Michigan,43.4117,-86.3642,2358,2358,348
Foster City,MI,Michigan,45.9633,-87.744,,,38.9
Rochester Hills,MI,Michigan,42.6645,-83.1563,73422,73422,863
Peshawbestown,MI,Michigan,45.0242,-85.6009,,,60.7
Fair Plain,MI,Michigan,42.0825,-86.452,,,1450.7
Vandalia,MI,Michigan,41.9189,-85.9143,295,295,115
Brutus,MI,Michigan,45.4942,-84.7818,,,103.2
Bloomfield Hills,MI,Michigan,42.578,-83.2457,3999,3999,311
Wolverine Lake,MI,Michigan,42.555,-83.4883,4546,4546,1385
Harrietta,MI,Michigan,44.3095,-85.7007,145,145,60
Ashley,MI,Michigan,43.1877,-84.4765,553,553,332
Eastpointe,MI,Michigan,42.4657,-82.946,32673,32673,2452
Muskegon,MI,Michigan,43.228,-86.256,161058,38349,1041
New Hudson,MI,Michigan,42.5109,-83.6155,,,103.6
De Tour Village,MI,Michigan,45.9891,-83.9146,320,320,34
Augusta,MI,Michigan,42.3379,-85.3524,903,903,343
Oxford,MI,Michigan,42.8217,-83.2564,3532,3532,1089
North Muskegon,MI,Michigan,43.2517,-86.2713,3792,3792,831
